transaction_id;transaction_date;transaction_time;transaction_qty;store_location;product_id;unit_price;product_category;product_type
3097;06.01.2023;15:55:34;1;Astoria;71;3,75;Bakery;Pastry
3098;06.01.2023;15:59:48;1;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee
3099;06.01.2023;16:01:15;2;Astoria;52;2,5;Tea;Brewed Chai tea
3100;06.01.2023;16:01:38;2;Astoria;61;4,75;Drinking Chocolate;Hot chocolate
3101;06.01.2023;16:04:00;1;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee
3102;06.01.2023;16:06:32;1;Lower Manhattan;55;4;Tea;Brewed Chai tea
3103;06.01.2023;16:06:32;1;Lower Manhattan;69;3,25;Bakery;Biscotti
3104;06.01.2023;16:07:08;2;Lower Manhattan;60;3,75;Drinking Chocolate;Hot chocolate
3105;06.01.2023;16:09:20;2;Hell's Kitchen;22;2;Coffee;Drip coffee
3106;06.01.2023;16:09:48;1;Astoria;54;2,5;Tea;Brewed Chai tea
3107;06.01.2023;16:09:48;2;Lower Manhattan;51;3;Tea;Brewed Black tea
3108;06.01.2023;16:10:40;1;Hell's Kitchen;46;2,5;Tea;Brewed Green tea
3109;06.01.2023;16:11:53;2;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
3110;06.01.2023;16:12:52;2;Hell's Kitchen;28;2;Coffee;Gourmet brewed coffee
3111;06.01.2023;16:13:51;2;Astoria;53;3;Tea;Brewed Chai tea
3112;06.01.2023;16:13:51;1;Astoria;77;3;Bakery;Scone
3113;06.01.2023;16:14:53;1;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee
3114;06.01.2023;16:16:48;2;Lower Manhattan;38;3,75;Coffee;Barista Espresso
3115;06.01.2023;16:16:48;1;Lower Manhattan;72;3,25;Bakery;Scone
3116;06.01.2023;16:18:33;2;Hell's Kitchen;46;2,5;Tea;Brewed Green tea
3117;06.01.2023;16:20:00;2;Astoria;39;4,25;Coffee;Barista Espresso
3118;06.01.2023;16:20:01;1;Lower Manhattan;26;3;Coffee;Organic brewed coffee
3119;06.01.2023;16:22:18;2;Hell's Kitchen;23;2,5;Coffee;Drip coffee
3120;06.01.2023;16:24:16;1;Hell's Kitchen;24;3;Coffee;Drip coffee
3121;06.01.2023;16:24:46;2;Astoria;61;4,75;Drinking Chocolate;Hot chocolate
3122;06.01.2023;16:24:57;1;Astoria;41;4,25;Coffee;Barista Espresso
3123;06.01.2023;16:24:57;1;Astoria;79;3,75;Bakery;Scone
3124;06.01.2023;16:25:11;2;Astoria;30;3;Coffee;Gourmet brewed coffee
3125;06.01.2023;16:25:44;1;Hell's Kitchen;48;2,5;Tea;Brewed Black tea
3126;06.01.2023;16:28:02;2;Lower Manhattan;49;3;Tea;Brewed Black tea
3127;06.01.2023;16:31:21;1;Hell's Kitchen;56;2,55;Tea;Brewed Chai tea
3128;06.01.2023;16:31:43;1;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee
3129;06.01.2023;16:32:58;2;Lower Manhattan;36;3,75;Coffee;Premium brewed coffee
3130;06.01.2023;16:33:58;2;Astoria;36;3,75;Coffee;Premium brewed coffee
3131;06.01.2023;16:35:32;2;Lower Manhattan;50;2,5;Tea;Brewed Black tea
3132;06.01.2023;16:36:16;2;Hell's Kitchen;23;2,5;Coffee;Drip coffee
3133;06.01.2023;16:36:59;1;Hell's Kitchen;29;2,5;Coffee;Gourmet brewed coffee
3134;06.01.2023;16:38:11;1;Astoria;33;3,5;Coffee;Gourmet brewed coffee
3135;06.01.2023;16:38:11;1;Astoria;70;3,25;Bakery;Scone
3136;06.01.2023;16:41:34;2;Hell's Kitchen;24;3;Coffee;Drip coffee
3137;06.01.2023;16:42:21;1;Lower Manhattan;52;2,5;Tea;Brewed Chai tea
3138;06.01.2023;16:43:09;2;Hell's Kitchen;24;3;Coffee;Drip coffee
3139;06.01.2023;16:45:35;2;Hell's Kitchen;46;2,5;Tea;Brewed Green tea
3140;06.01.2023;16:53:26;2;Astoria;22;2;Coffee;Drip coffee
3141;06.01.2023;16:53:29;2;Lower Manhattan;27;3,5;Coffee;Organic brewed coffee
3142;06.01.2023;16:54:34;2;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee
3143;06.01.2023;17:00:54;1;Lower Manhattan;30;3;Coffee;Gourmet brewed coffee
3144;06.01.2023;17:00:54;1;Lower Manhattan;73;3,75;Bakery;Pastry
3145;06.01.2023;17:01:53;2;Hell's Kitchen;38;3,75;Coffee;Barista Espresso
3146;06.01.2023;17:03:56;2;Astoria;47;3;Tea;Brewed Green tea
3147;06.01.2023;17:03:56;1;Astoria;78;4,5;Bakery;Scone
3148;06.01.2023;17:06:09;2;Hell's Kitchen;34;2,45;Coffee;Premium brewed coffee
3149;06.01.2023;17:09:19;2;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee
3150;06.01.2023;17:14:32;1;Hell's Kitchen;87;3;Coffee;Barista Espresso
3151;06.01.2023;17:14:32;1;Hell's Kitchen;76;3,5;Bakery;Biscotti
3152;06.01.2023;17:18:22;2;Astoria;33;3,5;Coffee;Gourmet brewed coffee
3153;06.01.2023;17:19:08;2;Astoria;58;3,5;Drinking Chocolate;Hot chocolate
3154;06.01.2023;17:19:22;2;Lower Manhattan;51;3;Tea;Brewed Black tea
3155;06.01.2023;17:20:38;1;Astoria;36;3,75;Coffee;Premium brewed coffee
3156;06.01.2023;17:22:32;2;Lower Manhattan;58;3,5;Drinking Chocolate;Hot chocolate
3157;06.01.2023;17:23:25;2;Hell's Kitchen;43;3;Tea;Brewed herbal tea
3158;06.01.2023;17:24:08;1;Hell's Kitchen;57;3,1;Tea;Brewed Chai tea
3159;06.01.2023;17:24:34;2;Lower Manhattan;50;2,5;Tea;Brewed Black tea
3160;06.01.2023;17:25:38;2;Lower Manhattan;29;2,5;Coffee;Gourmet brewed coffee
3161;06.01.2023;17:26:46;2;Hell's Kitchen;87;3;Coffee;Barista Espresso
3162;06.01.2023;17:28:23;1;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea
3163;06.01.2023;17:31:41;2;Astoria;36;3,75;Coffee;Premium brewed coffee
3164;06.01.2023;17:32:53;2;Astoria;25;2,2;Coffee;Organic brewed coffee
3165;06.01.2023;17:33:47;2;Lower Manhattan;27;3,5;Coffee;Organic brewed coffee
3166;06.01.2023;17:35:28;1;Astoria;31;2,2;Coffee;Gourmet brewed coffee
3167;06.01.2023;17:35:51;1;Hell's Kitchen;57;3,1;Tea;Brewed Chai tea
3168;06.01.2023;17:36:05;1;Hell's Kitchen;33;3,5;Coffee;Gourmet brewed coffee
3169;06.01.2023;17:37:52;1;Astoria;56;2,55;Tea;Brewed Chai tea
3170;06.01.2023;17:37:52;1;Astoria;69;3,25;Bakery;Biscotti
3171;06.01.2023;17:38:48;2;Lower Manhattan;29;2,5;Coffee;Gourmet brewed coffee
3172;06.01.2023;17:38:56;2;Astoria;44;2,5;Tea;Brewed herbal tea
3173;06.01.2023;17:40:03;2;Lower Manhattan;29;2,5;Coffee;Gourmet brewed coffee
3174;06.01.2023;17:40:18;2;Hell's Kitchen;54;2,5;Tea;Brewed Chai tea
3175;06.01.2023;17:42:37;2;Astoria;58;3,5;Drinking Chocolate;Hot chocolate
3176;06.01.2023;17:44:00;2;Astoria;30;3;Coffee;Gourmet brewed coffee
3177;06.01.2023;17:46:02;1;Hell's Kitchen;54;2,5;Tea;Brewed Chai tea
3178;06.01.2023;17:49:08;2;Astoria;56;2,55;Tea;Brewed Chai tea
3179;06.01.2023;17:49:08;1;Astoria;78;4,5;Bakery;Scone
3180;06.01.2023;17:52:25;2;Lower Manhattan;23;2,5;Coffee;Drip coffee
3181;06.01.2023;17:53:09;1;Astoria;42;2,5;Tea;Brewed herbal tea
3182;06.01.2023;17:54:31;1;Lower Manhattan;41;4,25;Coffee;Barista Espresso
3183;06.01.2023;17:55:31;2;Astoria;30;3;Coffee;Gourmet brewed coffee
3184;06.01.2023;17:57:35;1;Lower Manhattan;45;3;Tea;Brewed herbal tea
3185;06.01.2023;17:59:49;2;Hell's Kitchen;47;3;Tea;Brewed Green tea
3186;06.01.2023;17:59:58;1;Lower Manhattan;27;3,5;Coffee;Organic brewed coffee
3187;06.01.2023;18:00:30;1;Astoria;31;2,2;Coffee;Gourmet brewed coffee
3188;06.01.2023;18:00:30;1;Astoria;74;3,5;Bakery;Biscotti
3189;06.01.2023;18:02:12;1;Astoria;42;2,5;Tea;Brewed herbal tea
3190;06.01.2023;18:02:34;1;Astoria;23;2,5;Coffee;Drip coffee
3191;06.01.2023;18:03:12;1;Hell's Kitchen;37;3;Coffee;Barista Espresso
3192;06.01.2023;18:07:17;2;Hell's Kitchen;43;3;Tea;Brewed herbal tea
3193;06.01.2023;18:07:19;1;Astoria;30;3;Coffee;Gourmet brewed coffee
3194;06.01.2023;18:07:19;1;Astoria;78;4,5;Bakery;Scone
3195;06.01.2023;18:07:49;2;Astoria;55;4;Tea;Brewed Chai tea
3196;06.01.2023;18:08:50;2;Lower Manhattan;51;3;Tea;Brewed Black tea
3197;06.01.2023;18:09:21;1;Hell's Kitchen;24;3;Coffee;Drip coffee
3198;06.01.2023;18:11:01;1;Lower Manhattan;55;4;Tea;Brewed Chai tea
3199;06.01.2023;18:13:30;2;Astoria;22;2;Coffee;Drip coffee
3200;06.01.2023;18:13:51;2;Astoria;34;2,45;Coffee;Premium brewed coffee
3201;06.01.2023;18:15:27;1;Astoria;29;2,5;Coffee;Gourmet brewed coffee
3202;06.01.2023;18:15:27;1;Astoria;77;3;Bakery;Scone
3203;06.01.2023;18:16:02;2;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee
3204;06.01.2023;18:19:25;1;Lower Manhattan;41;4,25;Coffee;Barista Espresso
3205;06.01.2023;18:21:46;1;Astoria;60;3,75;Drinking Chocolate;Hot chocolate
3206;06.01.2023;18:22:14;1;Astoria;24;3;Coffee;Drip coffee
3207;06.01.2023;18:23:27;1;Astoria;43;3;Tea;Brewed herbal tea
3208;06.01.2023;18:24:05;1;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
3209;06.01.2023;18:24:52;2;Lower Manhattan;37;3;Coffee;Barista Espresso
3210;06.01.2023;18:24:52;1;Lower Manhattan;71;3,75;Bakery;Pastry
3211;06.01.2023;18:28:43;1;Astoria;46;2,5;Tea;Brewed Green tea
3212;06.01.2023;18:28:50;2;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee
3213;06.01.2023;18:31:14;2;Astoria;47;3;Tea;Brewed Green tea
3214;06.01.2023;18:36:15;2;Astoria;43;3;Tea;Brewed herbal tea
3215;06.01.2023;18:37:07;2;Astoria;43;3;Tea;Brewed herbal tea
3216;06.01.2023;18:37:39;2;Astoria;42;2,5;Tea;Brewed herbal tea
3217;06.01.2023;18:41:16;2;Hell's Kitchen;52;2,5;Tea;Brewed Chai tea
3218;06.01.2023;18:49:01;2;Hell's Kitchen;26;3;Coffee;Organic brewed coffee
3219;06.01.2023;18:50:00;1;Hell's Kitchen;43;3;Tea;Brewed herbal tea
3220;06.01.2023;18:50:40;1;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee
3221;06.01.2023;18:52:10;2;Astoria;37;3;Coffee;Barista Espresso
3222;06.01.2023;18:53:01;2;Astoria;52;2,5;Tea;Brewed Chai tea
3223;06.01.2023;18:53:01;1;Astoria;70;3,25;Bakery;Scone
3224;06.01.2023;18:53:18;1;Hell's Kitchen;24;3;Coffee;Drip coffee
3225;06.01.2023;18:53:18;1;Hell's Kitchen;73;3,75;Bakery;Pastry
3226;06.01.2023;19:00:11;2;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee
3227;06.01.2023;19:04:04;1;Astoria;49;3;Tea;Brewed Black tea
3228;06.01.2023;19:04:52;2;Astoria;42;2,5;Tea;Brewed herbal tea
3229;06.01.2023;19:06:30;2;Hell's Kitchen;30;3;Coffee;Gourmet brewed coffee
3230;06.01.2023;19:06:30;1;Hell's Kitchen;73;3,75;Bakery;Pastry
3231;06.01.2023;19:08:42;2;Astoria;36;3,75;Coffee;Premium brewed coffee
3232;06.01.2023;19:09:13;2;Astoria;56;2,55;Tea;Brewed Chai tea
3233;06.01.2023;19:13:01;2;Hell's Kitchen;43;3;Tea;Brewed herbal tea
3234;06.01.2023;19:13:31;2;Astoria;27;3,5;Coffee;Organic brewed coffee
3235;06.01.2023;19:13:31;1;Astoria;74;3,5;Bakery;Biscotti
3236;06.01.2023;19:15:19;1;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee
3237;06.01.2023;19:26:20;1;Hell's Kitchen;26;3;Coffee;Organic brewed coffee
3238;06.01.2023;19:27:50;2;Astoria;40;3,75;Coffee;Barista Espresso
3239;06.01.2023;19:29:11;1;Astoria;29;2,5;Coffee;Gourmet brewed coffee
3240;06.01.2023;19:31:02;2;Astoria;56;2,55;Tea;Brewed Chai tea
3241;06.01.2023;19:31:02;1;Astoria;70;3,25;Bakery;Scone
3242;06.01.2023;19:31:50;1;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea
3243;06.01.2023;19:34:16;2;Astoria;28;2;Coffee;Gourmet brewed coffee
3244;06.01.2023;19:37:19;2;Hell's Kitchen;58;3,5;Drinking Chocolate;Hot chocolate
3245;06.01.2023;19:40:33;1;Astoria;59;4,5;Drinking Chocolate;Hot chocolate
3246;06.01.2023;19:40:40;1;Hell's Kitchen;33;3,5;Coffee;Gourmet brewed coffee
3247;06.01.2023;19:42:00;2;Hell's Kitchen;87;3;Coffee;Barista Espresso
3248;06.01.2023;19:44:52;1;Hell's Kitchen;59;4,5;Drinking Chocolate;Hot chocolate
3249;06.01.2023;19:50:55;2;Astoria;54;2,5;Tea;Brewed Chai tea
3250;06.01.2023;19:55:10;2;Astoria;38;3,75;Coffee;Barista Espresso
3251;06.01.2023;19:57:06;1;Astoria;55;4;Tea;Brewed Chai tea
3281;07.01.2023;06:08:57;2;Lower Manhattan;61;4,75;Drinking Chocolate;Hot chocolate
3282;07.01.2023;06:09:45;2;Lower Manhattan;36;3,75;Coffee;Premium brewed coffee
3283;07.01.2023;06:27:23;1;Lower Manhattan;38;3,75;Coffee;Barista Espresso
3284;07.01.2023;06:27:23;2;Lower Manhattan;64;0,8;Flavours;Regular syrup
3285;07.01.2023;07:00:50;1;Lower Manhattan;71;3,75;Bakery;Pastry
3286;07.01.2023;07:00:50;1;Lower Manhattan;71;3,75;Bakery;Pastry
3287;07.01.2023;07:01:52;1;Astoria;28;2;Coffee;Gourmet brewed coffee
3288;07.01.2023;07:02:40;2;Lower Manhattan;45;3;Tea;Brewed herbal tea
3289;07.01.2023;07:04:43;1;Lower Manhattan;40;3,75;Coffee;Barista Espresso
3290;07.01.2023;07:04:51;2;Astoria;31;2,2;Coffee;Gourmet brewed coffee
3291;07.01.2023;07:05:31;1;Astoria;38;3,75;Coffee;Barista Espresso
3292;07.01.2023;07:07:56;1;Lower Manhattan;46;2,5;Tea;Brewed Green tea
3293;07.01.2023;07:07:56;1;Lower Manhattan;12;8,95;Loose Tea;Herbal tea
3294;07.01.2023;07:09:45;1;Astoria;58;3,5;Drinking Chocolate;Hot chocolate
3295;07.01.2023;07:12:07;2;Astoria;36;3,75;Coffee;Premium brewed coffee
3296;07.01.2023;07:12:59;2;Lower Manhattan;57;3,1;Tea;Brewed Chai tea
3297;07.01.2023;07:14:02;2;Lower Manhattan;56;2,55;Tea;Brewed Chai tea
3298;07.01.2023;07:14:02;1;Lower Manhattan;72;3,25;Bakery;Scone
3299;07.01.2023;07:20:01;2;Astoria;48;2,5;Tea;Brewed Black tea
3300;07.01.2023;07:21:33;1;Lower Manhattan;34;2,45;Coffee;Premium brewed coffee
3301;07.01.2023;07:21:33;1;Lower Manhattan;74;3,5;Bakery;Biscotti
3302;07.01.2023;07:22:11;2;Lower Manhattan;26;3;Coffee;Organic brewed coffee
3303;07.01.2023;07:22:28;1;Lower Manhattan;54;2,5;Tea;Brewed Chai tea
3304;07.01.2023;07:22:28;1;Lower Manhattan;76;3,5;Bakery;Biscotti
3305;07.01.2023;07:26:45;1;Lower Manhattan;52;2,5;Tea;Brewed Chai tea
3306;07.01.2023;07:29:52;2;Astoria;38;3,75;Coffee;Barista Espresso
3307;07.01.2023;07:30:09;1;Astoria;50;2,5;Tea;Brewed Black tea
3308;07.01.2023;07:30:09;1;Astoria;71;3,75;Bakery;Pastry
3309;07.01.2023;07:30:22;2;Astoria;23;2,5;Coffee;Drip coffee
3310;07.01.2023;07:32:36;1;Astoria;55;4;Tea;Brewed Chai tea
3311;07.01.2023;07:37:17;1;Lower Manhattan;42;2,5;Tea;Brewed herbal tea
3312;07.01.2023;07:37:20;2;Astoria;34;2,45;Coffee;Premium brewed coffee
3313;07.01.2023;07:37:21;2;Lower Manhattan;54;2,5;Tea;Brewed Chai tea
3314;07.01.2023;07:37:21;1;Lower Manhattan;71;3,75;Bakery;Pastry
3315;07.01.2023;07:39:14;1;Astoria;57;3,1;Tea;Brewed Chai tea
3316;07.01.2023;07:39:29;1;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee
3317;07.01.2023;07:39:29;1;Lower Manhattan;69;3,25;Bakery;Biscotti
3318;07.01.2023;07:42:21;2;Lower Manhattan;57;3,1;Tea;Brewed Chai tea
3319;07.01.2023;07:43:33;1;Astoria;58;3,5;Drinking Chocolate;Hot chocolate
3320;07.01.2023;07:44:17;1;Lower Manhattan;41;4,25;Coffee;Barista Espresso
3321;07.01.2023;07:44:17;1;Lower Manhattan;63;0,8;Flavours;Regular syrup
3322;07.01.2023;07:44:17;1;Lower Manhattan;70;3,25;Bakery;Scone
3323;07.01.2023;07:44:17;1;Lower Manhattan;6;21;Coffee beans;Gourmet Beans
3324;07.01.2023;07:44:20;2;Astoria;24;3;Coffee;Drip coffee
3325;07.01.2023;07:45:15;1;Lower Manhattan;34;2,45;Coffee;Premium brewed coffee
3326;07.01.2023;07:45:15;1;Lower Manhattan;9;28;Coffee beans;Organic Beans
3327;07.01.2023;07:47:34;2;Astoria;54;2,5;Tea;Brewed Chai tea
3328;07.01.2023;07:49:59;2;Lower Manhattan;50;2,5;Tea;Brewed Black tea
3329;07.01.2023;07:50:42;1;Astoria;34;2,45;Coffee;Premium brewed coffee
3330;07.01.2023;07:50:42;1;Astoria;76;3,5;Bakery;Biscotti
3331;07.01.2023;07:50:42;2;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee
3332;07.01.2023;07:50:42;1;Lower Manhattan;9;28;Coffee beans;Organic Beans
3333;07.01.2023;07:53:15;2;Astoria;53;3;Tea;Brewed Chai tea
3334;07.01.2023;07:54:14;2;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee
3335;07.01.2023;07:55:28;1;Lower Manhattan;53;3;Tea;Brewed Chai tea
3336;07.01.2023;07:58:14;2;Lower Manhattan;23;2,5;Coffee;Drip coffee
3337;07.01.2023;07:58:14;1;Lower Manhattan;77;3;Bakery;Scone
3338;07.01.2023;08:01:24;2;Hell's Kitchen;41;4,25;Coffee;Barista Espresso
3339;07.01.2023;08:02:29;1;Lower Manhattan;43;3;Tea;Brewed herbal tea
3340;07.01.2023;08:03:02;1;Astoria;49;3;Tea;Brewed Black tea
3341;07.01.2023;08:03:27;1;Astoria;34;2,45;Coffee;Premium brewed coffee
3342;07.01.2023;08:03:40;1;Astoria;60;3,75;Drinking Chocolate;Hot chocolate
3343;07.01.2023;08:03:40;1;Astoria;73;3,75;Bakery;Pastry
3344;07.01.2023;08:03:46;2;Lower Manhattan;39;4,25;Coffee;Barista Espresso
3345;07.01.2023;08:08:47;2;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee
3346;07.01.2023;08:09:37;1;Astoria;48;2,5;Tea;Brewed Black tea
3347;07.01.2023;08:09:37;1;Hell's Kitchen;41;4,25;Coffee;Barista Espresso
3348;07.01.2023;08:09:37;1;Hell's Kitchen;65;0,8;Flavours;Sugar free syrup
3349;07.01.2023;08:14:20;2;Hell's Kitchen;54;2,5;Tea;Brewed Chai tea
3350;07.01.2023;08:17:07;2;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee
3351;07.01.2023;08:17:07;1;Hell's Kitchen;75;3,5;Bakery;Pastry
3352;07.01.2023;08:17:28;2;Astoria;56;2,55;Tea;Brewed Chai tea
3353;07.01.2023;08:17:52;2;Lower Manhattan;26;3;Coffee;Organic brewed coffee
3354;07.01.2023;08:18:07;1;Lower Manhattan;37;3;Coffee;Barista Espresso
3355;07.01.2023;08:18:07;1;Lower Manhattan;65;0,8;Flavours;Sugar free syrup
3356;07.01.2023;08:18:15;2;Hell's Kitchen;26;3;Coffee;Organic brewed coffee
3357;07.01.2023;08:18:19;2;Astoria;26;3;Coffee;Organic brewed coffee
3358;07.01.2023;08:18:26;1;Hell's Kitchen;47;3;Tea;Brewed Green tea
3359;07.01.2023;08:18:30;2;Astoria;39;4,25;Coffee;Barista Espresso
3360;07.01.2023;08:20:30;1;Lower Manhattan;37;3;Coffee;Barista Espresso
3361;07.01.2023;08:20:30;1;Lower Manhattan;64;0,8;Flavours;Regular syrup
3362;07.01.2023;08:20:52;1;Lower Manhattan;42;2,5;Tea;Brewed herbal tea
3363;07.01.2023;08:21:36;1;Astoria;46;2,5;Tea;Brewed Green tea
3364;07.01.2023;08:21:36;1;Astoria;78;4,5;Bakery;Scone
3365;07.01.2023;08:23:10;2;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee
3366;07.01.2023;08:24:24;2;Hell's Kitchen;55;4;Tea;Brewed Chai tea
3367;07.01.2023;08:25:03;2;Lower Manhattan;55;4;Tea;Brewed Chai tea
3368;07.01.2023;08:25:38;1;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
3369;07.01.2023;08:26:11;1;Hell's Kitchen;71;3,75;Bakery;Pastry
3370;07.01.2023;08:27:02;2;Lower Manhattan;52;2,5;Tea;Brewed Chai tea
3371;07.01.2023;08:27:39;1;Hell's Kitchen;47;3;Tea;Brewed Green tea
3372;07.01.2023;08:27:46;2;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
3373;07.01.2023;08:30:51;1;Astoria;32;3;Coffee;Gourmet brewed coffee
3374;07.01.2023;08:31:36;2;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee
3375;07.01.2023;08:31:52;2;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee
3376;07.01.2023;08:32:16;2;Astoria;28;2;Coffee;Gourmet brewed coffee
3377;07.01.2023;08:32:16;1;Hell's Kitchen;39;4,25;Coffee;Barista Espresso
3378;07.01.2023;08:32:16;1;Hell's Kitchen;64;0,8;Flavours;Regular syrup
3379;07.01.2023;08:34:42;1;Lower Manhattan;22;2;Coffee;Drip coffee
3380;07.01.2023;08:34:42;1;Lower Manhattan;79;3,75;Bakery;Scone
3381;07.01.2023;08:35:18;2;Hell's Kitchen;41;4,25;Coffee;Barista Espresso
3382;07.01.2023;08:35:18;2;Hell's Kitchen;84;0,8;Flavours;Regular syrup
3383;07.01.2023;08:35:18;1;Hell's Kitchen;75;3,5;Bakery;Pastry
3384;07.01.2023;08:35:21;2;Lower Manhattan;32;3;Coffee;Gourmet brewed coffee
3385;07.01.2023;08:35:21;1;Lower Manhattan;70;3,25;Bakery;Scone
3386;07.01.2023;08:35:23;1;Hell's Kitchen;55;4;Tea;Brewed Chai tea
3387;07.01.2023;08:35:26;1;Lower Manhattan;42;2,5;Tea;Brewed herbal tea
3388;07.01.2023;08:35:35;2;Lower Manhattan;39;4,25;Coffee;Barista Espresso
3389;07.01.2023;08:35:35;2;Lower Manhattan;84;0,8;Flavours;Regular syrup
3390;07.01.2023;08:35:35;1;Lower Manhattan;77;3;Bakery;Scone
3391;07.01.2023;08:35:40;2;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
3392;07.01.2023;08:36:17;2;Lower Manhattan;40;3,75;Coffee;Barista Espresso
3393;07.01.2023;08:36:17;2;Lower Manhattan;65;0,8;Flavours;Sugar free syrup
3394;07.01.2023;08:36:53;2;Lower Manhattan;45;3;Tea;Brewed herbal tea
3395;07.01.2023;08:38:09;1;Astoria;22;2;Coffee;Drip coffee
3396;07.01.2023;08:38:12;2;Lower Manhattan;48;2,5;Tea;Brewed Black tea
3397;07.01.2023;08:38:46;1;Lower Manhattan;46;2,5;Tea;Brewed Green tea
3398;07.01.2023;08:38:54;1;Lower Manhattan;51;3;Tea;Brewed Black tea
3399;07.01.2023;08:39:02;1;Hell's Kitchen;50;2,5;Tea;Brewed Black tea
3400;07.01.2023;08:39:05;2;Hell's Kitchen;24;3;Coffee;Drip coffee
3401;07.01.2023;08:39:18;1;Lower Manhattan;53;3;Tea;Brewed Chai tea
3402;07.01.2023;08:39:52;2;Hell's Kitchen;34;2,45;Coffee;Premium brewed coffee
3403;07.01.2023;08:41:35;1;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea
3404;07.01.2023;08:41:35;1;Hell's Kitchen;70;3,25;Bakery;Scone
3405;07.01.2023;08:42:11;1;Astoria;38;3,75;Coffee;Barista Espresso
3406;07.01.2023;08:42:14;2;Hell's Kitchen;24;3;Coffee;Drip coffee
3407;07.01.2023;08:46:10;2;Lower Manhattan;40;3,75;Coffee;Barista Espresso
3408;07.01.2023;08:46:10;2;Lower Manhattan;64;0,8;Flavours;Regular syrup
3409;07.01.2023;08:49:16;1;Hell's Kitchen;39;4,25;Coffee;Barista Espresso
3410;07.01.2023;08:49:16;2;Hell's Kitchen;65;0,8;Flavours;Sugar free syrup
3411;07.01.2023;08:50:43;1;Lower Manhattan;36;3,75;Coffee;Premium brewed coffee
3412;07.01.2023;08:52:26;2;Astoria;38;3,75;Coffee;Barista Espresso
3413;07.01.2023;08:53:13;2;Astoria;59;4,5;Drinking Chocolate;Hot chocolate
3414;07.01.2023;08:54:23;1;Astoria;56;2,55;Tea;Brewed Chai tea
3415;07.01.2023;08:54:23;1;Astoria;79;3,75;Bakery;Scone
3416;07.01.2023;08:54:48;2;Hell's Kitchen;45;3;Tea;Brewed herbal tea
3417;07.01.2023;08:54:48;1;Hell's Kitchen;69;3,25;Bakery;Biscotti
3418;07.01.2023;08:56:03;1;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee
3419;07.01.2023;08:56:03;1;Hell's Kitchen;29;2,5;Coffee;Gourmet brewed coffee
3420;07.01.2023;08:56:45;1;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
3421;07.01.2023;08:57:19;2;Hell's Kitchen;28;2;Coffee;Gourmet brewed coffee
3422;07.01.2023;08:57:22;1;Astoria;31;2,2;Coffee;Gourmet brewed coffee
3423;07.01.2023;08:58:13;2;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
3424;07.01.2023;08:58:42;2;Astoria;61;4,75;Drinking Chocolate;Hot chocolate
3425;07.01.2023;08:58:42;1;Astoria;69;3,25;Bakery;Biscotti
3426;07.01.2023;08:59:09;2;Lower Manhattan;40;3,75;Coffee;Barista Espresso
3427;07.01.2023;08:59:09;2;Lower Manhattan;63;0,8;Flavours;Regular syrup
3428;07.01.2023;09:00:23;1;Astoria;29;2,5;Coffee;Gourmet brewed coffee
3429;07.01.2023;09:02:02;2;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee
3430;07.01.2023;09:03:52;2;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee
3431;07.01.2023;09:04:06;2;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee
3432;07.01.2023;09:04:12;2;Lower Manhattan;44;2,5;Tea;Brewed herbal tea
3433;07.01.2023;09:04:31;2;Hell's Kitchen;28;2;Coffee;Gourmet brewed coffee
3434;07.01.2023;09:04:39;1;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate
